city,state,country,dim_1,dim_2,dim_3,dim_4
Montgomery,TX,US,-0.0041929185,-0.014878211,0.06002595,0.055842906
PowellsCrossroads,TN,US,0.054087736,0.0011307583,0.02992993,0.02080056
Geneva,IN,US,0.020581618,-0.0020876199,-0.0010317075,-0.041264102
Fairview,UT,US,-0.03330551,-0.010645474,0.015456207,0.005448708
CoatsBend,AL,US,0.056325547,-3.5859644e-05,0.022488926,0.047632165
Nashotah,WI,US,-0.0019671454,-0.009598015,-0.030860236,-0.032565724
Crane,MO,US,-0.0012553086,-0.052022874,0.056212932,-0.012988539
GrandMarais,MN,US,-0.024938237,0.0017200179,0.012653829,-0.016816508
WalnutGrove,GA,US,0.058297437,-0.010057408,-0.0040357374,0.040134512
Minneota,MN,US,-0.02479558,-0.019141586,-1.7739832e-05,-0.019034615
CottageCity,MD,US,0.03619792,0.10392435,-0.022418533,-0.023600442
PineyMountain,VA,US,0.032852888,0.05288334,0.030814938,-0.029273879
Lavalette,WV,US,0.049983043,0.0015944404,0.031582292,-0.031848725
Rutledge,TN,US,0.049144763,0.0014150263,0.027169067,0.009480735
Dunlap,OH,US,0.05593751,-0.020820312,0.008901252,-0.04736587
Sheridan,CA,US,-0.0015213082,0.008024295,-0.11729648,0.0068829376
LowerLake,CA,US,-0.02219208,-0.006687418,-0.0029644112,0.0062793107
Farmingdale,NJ,US,-0.0006855269,0.089581124,-0.036818407,0.004421555
LakeRiverside,CA,US,-0.028307403,-0.009363903,-0.010249969,0.005586834
Charlack,MO,US,0.030421752,-0.048819765,-0.011482168,-0.04515318
BarkerHeights,NC,US,0.041113213,-0.007214567,0.036360364,0.014022719
Pioche,NV,US,-0.018962776,-0.0037332426,-0.00702691,0.014191467
NoraSprings,IA,US,-0.019605663,-0.022311699,-0.013993383,-0.02385279
Willacoochee,GA,US,0.046508543,0.0013473704,-0.015198612,0.057365347
Uintah,UT,US,-0.0065460578,-0.010499328,-0.038437303,-0.00038295984
Woodville,WI,US,-0.0265596,-0.013332792,-0.016704436,-0.038071565
Kinsley,KS,US,-0.033846024,-0.029876728,0.03103559,-0.004857028
Mansura,LA,US,0.017758733,-0.0011903376,0.042040776,0.05979096
Ferndale,CA,US,-0.021876564,0.0097123515,-0.030249793,0.016557742
Woodbine,GA,US,0.038147856,0.015635645,-0.013705463,0.05253092
Frenchtown,NJ,US,0.0039798613,0.09137047,0.004201212,-0.009619013
Enigma,GA,US,0.041288868,0.0060174474,-0.010344509,0.060581803
BeechwoodVillage,KY,US,0.055520628,-0.034167975,0.009594723,-0.047213554
Sneedville,TN,US,0.035786446,0.000309404,0.035844304,0.00093035743
BeaverDam,AZ,US,-0.017054738,-0.00503158,-0.03441601,0.012504085
Hughestown,PA,US,-0.010935843,0.06657328,0.03582593,-0.016753422
Rosebud,TX,US,-0.013110489,-0.021252342,0.07372353,0.036897104
Gueydan,LA,US,0.011154896,0.0046169627,0.035635076,0.047669798
SpringValley,WI,US,-0.026375534,-0.01412902,-0.014537053,-0.03669498
Elmore,AL,US,0.05445751,-0.0010868846,0.0019369789,0.061777245
Munford,AL,US,0.052050788,-0.004109139,0.01823882,0.051442273
Plano,KY,US,0.04754983,-0.019935504,0.02430808,-0.0040788683
Tangent,OR,US,-0.03568752,-0.028258832,-0.050597843,0.020050256
Owensville,IN,US,0.039902534,-0.022771461,0.0072773444,-0.03049531
Newville,PA,US,0.008929943,0.071824186,0.021275954,-0.030802624
CerroGordo,IL,US,0.01690947,-0.021296384,-0.0036218378,-0.039733123
Inglis,FL,US,0.024418898,0.012877064,-0.0020593095,0.048588265
EagleButte,SD,US,-0.032263648,-0.02712292,0.012844678,-0.009211919
Blair,WI,US,-0.02294191,-0.009002063,-0.0059873685,-0.035625987
Carbonville,UT,US,-0.024773387,-0.008038268,0.0040461286,0.011173552
Prince'sLakes,IN,US,0.03106768,-0.023720423,0.012539652,-0.0367325
Trafalgar,IN,US,0.03106768,-0.023720423,0.012539652,-0.0367325
Hazen,AR,US,0.019040806,-0.039604083,0.021304434,0.02202302
ParkerCity,IN,US,0.026044862,-0.0060522766,0.0018723863,-0.039759148
Robersonville,NC,US,0.031896677,0.024796378,0.0037891532,0.003383385
Hayden,AL,US,0.048285905,-0.0017067306,0.015789844,0.042608164
Lambert,MS,US,0.027440375,-0.035196315,0.020200297,0.03668549
JohnsonCity,KS,US,-0.03167853,-0.030952526,0.03023034,-0.0002507232
ShellRidge,CA,US,-0.00011996995,-0.0011276727,-0.114844374,0.0074822023
Forreston,IL,US,0.005378595,-0.025842194,-0.02491114,-0.03510696
Monroeville,IN,US,0.020854428,0.0027799318,-0.0026994152,-0.038771298
Hartford,IL,US,0.0314211,-0.03047563,-0.014666626,-0.04141305
ClaypoolHill,VA,US,0.030835208,0.0012854682,0.048180968,-0.012842392
PennValley,CA,US,-0.017633416,0.0053700525,-0.057527453,0.0031827877
Chapman,KS,US,-0.011626848,-0.043129716,0.017386712,-0.018180855
Morristown,IN,US,0.030186156,-0.02459898,0.0031901652,-0.041966878
WoodRiver,NE,US,-0.029581865,-0.030010583,0.016027026,-0.017128581
Winnebago,MN,US,-0.022143466,-0.021129066,-0.008127547,-0.02557018
Sublette,KS,US,-0.031028636,-0.03542394,0.024860188,-0.001179009
Tioga,ND,US,-0.026839083,-0.017763639,0.0027417114,-0.0040029553
RobinsAFB,GA,US,0.05373275,-0.0053427727,-0.02679398,0.05871243
NewRockford,ND,US,-0.025325136,-0.019299438,-0.003697747,-0.006438032
SeaBright,NJ,US,0.0024693566,0.0883048,-0.045129083,0.0077409083
Sperry,OK,US,0.002938157,-0.056988567,0.02571895,-0.011361266
Cresson,TX,US,-0.014606086,-0.042031586,0.06422451,0.018540973
ParkRiver,ND,US,-0.025409376,-0.018431941,-0.012451939,-0.010246239
Stottville,NY,US,-0.010256358,0.071106315,0.028439144,-0.0056269616
Claysburg,PA,US,0.014715938,0.060727365,0.017162992,-0.040971275
WeissportEast,PA,US,0.00010156934,0.080244094,0.008955644,-0.0075531164
Hayfield,MN,US,-0.021045886,-0.016616225,-0.009612941,-0.025078414
Marshall,AR,US,0.0041123303,-0.04550094,0.062090214,0.0051451274
Phillips,WI,US,-0.02804307,-0.00029994547,0.005670132,-0.03080922
Manson,WA,US,-0.036184516,-0.010893745,-0.008829621,-0.020327503
Aragon,GA,US,0.06266759,-0.008495509,0.010275766,0.047180086
Wymore,NE,US,-0.01795828,-0.030071104,0.011498935,-0.025696786
Wade,MS,US,0.024348767,0.012619832,0.015091087,0.04805118
NorthUtica,IL,US,0.012316827,-0.025215203,-0.020197771,-0.037913762
Lincolndale,NY,US,-0.009710163,0.09022846,0.0111081125,0.0053664036
DauphinIsland,AL,US,0.023936542,0.0045427834,0.016018486,0.047410958
Ruckersville,VA,US,0.032852888,0.05288334,0.030814938,-0.029273879
Milan,OH,US,0.027102083,0.012851231,-0.0022657083,-0.046394106
Inman,KS,US,-0.018014237,-0.041017313,0.023650749,-0.013434294
TheGalenaTerritory,IL,US,0.00051792635,-0.028562678,-0.01832925,-0.039397735
Miller,SD,US,-0.030131884,-0.018595241,0.0033944284,-0.013559883
Mogul,NV,US,-0.024267495,0.0006316452,-0.032182667,0.0047535165
NewBerlin,IL,US,0.015467237,-0.028325778,0.0043756007,-0.03565593
Tye,TX,US,-0.0331403,-0.035244174,0.064885244,0.012813872
Thermal,CA,US,-0.025641054,-0.012300817,-0.051445678,0.021084115
Lanark,IL,US,0.0033287448,-0.026831267,-0.02223647,-0.03515664
Robinhood,MS,US,0.021536639,-0.0066597834,0.052908514,0.050875194
Beverly,OH,US,0.034137968,0.017656779,0.028601157,-0.04996159
TennesseeRidge,TN,US,0.042614754,-0.036916856,0.034372274,0.004088431
Earlington,KY,US,0.04511748,-0.030333983,0.0262227,-0.0103852665
Litchfield,MI,US,0.007052417,0.012004501,-0.007142541,-0.033866234
Okarche,OK,US,-0.013248553,-0.046702854,0.031742778,-0.00053161
FunnyRiver,AK,US,-0.031535774,0.0006464141,0.027902834,-0.012018585
Bridgeport,NY,US,-0.017692044,0.044487562,0.034156784,-0.023435254
Nokesville,VA,US,0.030121075,0.06911939,0.013171942,-0.019874897
Oriskany,NY,US,-0.019327393,0.04932378,0.031798836,-0.023057815
Brookside,AL,US,0.053363893,-0.007816802,0.0003482569,0.05122113
Laverne,OK,US,-0.026628727,-0.035881493,0.029028753,-0.00094689394
StoneRidge,NY,US,-0.0046657417,0.06940848,0.030836765,-0.006146871
Saranac,MI,US,-0.000985645,0.011797625,-0.018033398,-0.02907535
Crooks,SD,US,-0.017303932,-0.023679987,-0.010372035,-0.021041619
ForestMeadows,CA,US,-0.030061517,0.00028234534,-0.024312055,0.009431436
ForestLake,IL,US,0.005998006,-0.017086715,-0.04144621,-0.040040117
PineKnollShores,NC,US,0.0059406143,0.0069724866,-0.0046336013,0.011648856
Flemington,PA,US,-0.004479299,0.061213903,0.034470085,-0.037396606
Orangeville,UT,US,-0.026247945,-0.010614363,0.00053772505,0.011323705
SouthUniontown,PA,US,0.03455963,0.022499688,0.030834148,-0.040081054
Morrow,OH,US,0.045575984,-0.008092368,0.005961504,-0.045774937
Iva,SC,US,0.06496001,-0.012947992,0.0017597413,0.028556649
WestAlexandria,OH,US,0.030971719,-0.0034480589,0.007448624,-0.04498309
Mullens,WV,US,0.028149158,0.0043394454,0.033328928,-0.009461798
Appleton,MN,US,-0.020675281,-0.018965788,-0.0056769606,-0.022597445
PoconoSprings,PA,US,-0.008746813,0.055496957,0.015512413,-0.010816833
BlowingRock,NC,US,0.028597081,-0.0009767707,0.050418377,-0.002743937
Bridgehampton,NY,US,-0.020164993,0.04700702,-0.022996519,0.012282726
LakeHoliday,IN,US,0.023208905,-0.019109271,0.006506637,-0.039744362
Flippin,AR,US,0.004150714,-0.05007896,0.06257083,0.0018134656
Killian,LA,US,0.03260148,0.016127737,0.024135912,0.05812666
MinervaPark,OH,US,0.04898391,0.008601379,-0.005522798,-0.05692858
Hawkins,TX,US,-0.003197698,-0.030734627,0.074774235,0.03561224
ChinaGrove,TX,US,-0.014815669,-0.017961495,0.054287218,0.029288922
YatesCenter,KS,US,-0.0053155017,-0.047502577,0.024138266,-0.01867007
Clifton,IL,US,0.0165144,-0.024042472,-0.015754126,-0.029701365
Sutherland,NE,US,-0.036600765,-0.033706453,0.020962285,-0.0074462364
Pecos,NM,US,-0.047026504,-0.0023501583,0.03306393,0.0037288861
Marsing,ID,US,-0.021592975,-0.011581561,-0.047120772,0.012139321
Honaker,VA,US,0.031217532,0.0018520883,0.03804706,-0.008191628
Ruhenstroth,NV,US,-0.02910761,0.0021409246,-0.0032901212,0.0067788023
RichHill,MO,US,-0.002573761,-0.05027539,0.030521527,-0.02403628
Boston,GA,US,0.03666867,0.012772126,-0.010755494,0.0559409
Schuylerville,NY,US,-0.018453583,0.065279394,0.024895983,-0.015222563
Frazeysburg,OH,US,0.029901944,0.017842423,0.022082645,-0.053389814
Arlington,NE,US,-0.01404913,-0.030148048,-0.008692152,-0.028701078
Goodwater,AL,US,0.044614907,-0.0039881514,0.029515572,0.054797355
WestJefferson,NC,US,0.02368122,-0.0021699946,0.044676073,-0.006408912
ConashaughLakes,PA,US,-0.0100091295,0.06619613,0.026540427,-0.012213042
Deville,LA,US,0.018898165,-0.005333069,0.04832057,0.060123544
BullRunMountainEstates,VA,US,0.03329441,0.07718417,0.0061296565,-0.025341542
Dysart,IA,US,-0.0074460385,-0.02812592,-0.014396785,-0.025151704
Gerald,MO,US,0.0072756363,-0.045492,0.034984358,-0.030405035
BabsonPark,FL,US,0.01651086,0.021892607,0.0026665227,0.041316178
Naples,TX,US,-0.0010165507,-0.03669978,0.0660013,0.028921505
Sharon,MS,US,0.024033576,0.003324032,0.050294574,0.05049315
Greenfield,MO,US,-0.0023072145,-0.049819857,0.051277515,-0.018144783
ArnoldsPark,IA,US,-0.020564515,-0.019824276,-0.002874439,-0.022905735
Loganville,PA,US,0.014914415,0.07838476,0.002089024,-0.019486373
BerryCreek,CA,US,-0.02345282,0.0017527872,-0.027558047,0.0023603283
PortGibson,MS,US,0.014719967,-0.010349433,0.060501862,0.054300833
Glenmora,LA,US,0.016773183,-0.006168145,0.056227215,0.057029776
FairviewPark,IN,US,0.025924161,-0.025813062,0.01061493,-0.04539484
RobieCreek,ID,US,-0.03850687,-0.014728578,0.019605406,0.0007440111
AvilaBeach,CA,US,-0.017945392,-0.007324523,-0.01685851,0.0029874502
MapleBluff,WI,US,0.003971428,-0.017894505,-0.028407855,-0.038349554
Yutan,NE,US,-0.012347683,-0.030498844,-0.008062893,-0.029029544
ElephantButte,NM,US,-0.040652674,0.0037701235,-0.016377835,0.0063674324
Webberville,MI,US,-0.000491415,0.017805792,-0.009233195,-0.0334967
Brickerville,PA,US,0.0128286965,0.08762197,0.0022160653,-0.020249497
ShellLake,WI,US,-0.026498474,-0.007923764,-0.0068371547,-0.035730693
PierceCity,MO,US,-0.001486983,-0.050245948,0.0518786,-0.008912312
LaPlata,MO,US,-0.0022910507,-0.030873802,0.013836156,-0.040583055
BlackCreek,WI,US,-0.01152253,0.0008629548,-0.016785944,-0.030798515
RanchitosdelNorte,TX,US,-0.026101306,-0.006547131,0.08321378,0.031306244
Cleveland,AL,US,0.046797797,-0.0024609307,0.02299098,0.037820835
GreenSprings,OH,US,0.02399285,0.011589426,-0.0036179633,-0.04551267
PlayitaCortada,Santa Isabel,PR,-0.0536397,-0.009009937,0.061409015,0.015407222
Walnut,IL,US,0.0069301655,-0.027466653,-0.019081712,-0.03385205
Siletz,OR,US,-0.033423085,-0.01401449,0.005775968,0.013057745
St.VincentCollege,PA,US,0.031524885,0.033539183,0.015294698,-0.040529132
Ansted,WV,US,0.030452214,0.01239862,0.038544502,-0.02017603
Nellysford,VA,US,0.039449353,0.044591047,0.031187857,-0.028014991
Carnuel,NM,US,-0.04136737,-0.009526375,0.01273464,0.005790273
Clyde,NC,US,0.032504708,-0.0062601916,0.033155132,0.018397238
DiscoveryHarbour,HI,US,-0.03860505,-0.0007135569,0.049683988,0.0043667494
CedarPoint,NC,US,0.009511782,0.008215188,-0.0058689853,0.011687212
RodneyVillage,DE,US,0.0065518324,0.07087086,-0.015222034,-0.006144755
Tombstone,AZ,US,-0.039078686,0.0024233372,-0.008787603,0.0065887505
Bradford,RI,US,-0.022073813,0.054877404,-0.019121695,0.0051934137
Independence,WI,US,-0.023933515,-0.0112428535,-0.0066576432,-0.035998
NessCity,KS,US,-0.037015755,-0.035193346,0.026617207,-0.0071703265
Wallis,TX,US,-0.009083484,-0.014955573,0.0722895,0.05160057
GlennsFerry,ID,US,-0.021480035,-0.011893268,-0.009441609,0.0068802526
Elroy,WI,US,-0.01409862,-0.009677357,-0.015409952,-0.034915067
Bellevue,MI,US,0.0017002239,0.012996429,-0.010244313,-0.03150882
Menahga,MN,US,-0.022039661,-0.01228435,-0.007906672,-0.017509438
OrangeGrove,TX,US,-0.017840391,-0.010835292,0.08600887,0.038762517
Jordan,NY,US,-0.015184972,0.039884076,0.02336747,-0.020925295
Thorndale,TX,US,-0.01316656,-0.019899815,0.07479994,0.03404874
Urania,LA,US,0.020269439,-0.009226307,0.04945454,0.057692293
Wainaku,HI,US,-0.044732653,-0.0036861394,0.046853952,0.0040576905
RoanMountain,TN,US,0.0250349,0.0016185951,0.043681473,0.0051706196
PeachSprings,AZ,US,-0.021213379,-0.003658971,-0.035066117,0.008908
CedarGlenWest,NJ,US,-0.0032239186,0.0771329,-0.03768377,0.008813551
Stryker,OH,US,0.013503465,0.010635848,-0.0035588585,-0.039444
Elkhart,TX,US,-0.0041302415,-0.019407578,0.07950347,0.04719796
Coosada,AL,US,0.05299052,0.00025445223,-0.011793772,0.064703435
Fairchilds,TX,US,-0.0046387236,-0.014789733,0.06997182,0.051009387
Richlandtown,PA,US,0.010737004,0.09684845,0.0028045159,-0.011514857
SwedeHeaven,WA,US,-0.051333964,-0.013438744,0.017068109,-0.008621538
Meggett,SC,US,0.018732656,0.008578873,-0.021629972,0.036723536
Waukomis,OK,US,-0.013225192,-0.046083137,0.025778368,-0.004091247
GoldHill,OR,US,-0.007068172,0.006795526,-0.08411204,0.016365854
PlattsburghWest,NY,US,-0.020633418,0.037185155,0.0004218406,-0.011308437
Gillett,WI,US,-0.017321365,0.0062145893,-0.0058928826,-0.032070514
AlamosaEast,CO,US,-0.037097145,-0.009606921,0.014266658,-0.0031465187
MaharishiVedicCity,IA,US,-0.0011173188,-0.034724746,-0.00037994608,-0.04069984
GoldenValley,NV,US,-0.019353751,0.0037596638,-0.0786581,0.009986805
Herlong,CA,US,-0.02951409,0.0031030672,-0.022651754,0.013422525
Wathena,KS,US,-0.013489706,-0.038002044,0.0045712157,-0.037391398
Milton,NY,US,-0.005732541,0.09408755,0.023560487,-0.0010418216
Uhland,TX,US,-0.013429454,-0.021809684,0.072340146,0.030524274
Fairacres,NM,US,-0.03287094,0.0023606336,-0.018332392,0.0070247315
Sunriver,OR,US,-0.03864342,-0.011430625,0.020922313,0.0068842196
Encantada-Ranchito-ElCalaboz,TX,US,-0.020222029,-0.010890683,0.10060079,0.033158485
NewSharon,IA,US,-0.0034278722,-0.032400336,-0.005135939,-0.03628599
Deadwood,SD,US,-0.037114188,-0.011914493,0.043467425,0.0038749939
Beulaville,NC,US,0.041277803,0.014466852,0.0037714208,0.0022752504
St.Francis,KS,US,-0.04083695,-0.028515693,0.031066293,-0.007478582
Prosperity,SC,US,0.057674736,-0.00983069,0.008052816,0.027990386
LakewoodClub,MI,US,-0.006448329,0.0038968963,-0.015288345,-0.029610803
Harristown,IL,US,0.019450784,-0.026064936,-0.0028590125,-0.04250545
ElmCity,NC,US,0.045519292,0.021697054,-0.0027929302,0.0029777905
VanMeter,IA,US,-0.0047937166,-0.038056754,-0.014131628,-0.032872323
Sundance,WY,US,-0.029039662,-0.013689063,0.033663016,0.004736194
Farwell,TX,US,-0.037686065,-0.020703264,0.038346056,0.0033459272
Cornersville,TN,US,0.04786666,-0.015260851,0.031993706,0.022888586
Frankfort,MI,US,-0.020095928,0.010475973,-0.004250897,-0.026309442
Lyons,OR,US,-0.042981293,-0.015700225,0.00808979,0.014851735
Livermore,KY,US,0.04403473,-0.028225599,0.018195046,-0.019318491
Tok,AK,US,-0.021068955,-0.008135534,0.010188207,-0.007329578
Preston,MN,US,-0.022405196,-0.016075194,-0.009941191,-0.028470239
PotomacHeights,MD,US,0.036326002,0.070116736,-0.009510453,-0.013315302
Lewiston,MI,US,-0.018993217,0.015511609,-0.00046067117,-0.023302818
Asotin,WA,US,-0.034757398,-0.01749748,-0.032331314,-0.00932692
FallCreek,WI,US,-0.024653297,-0.009611117,-0.009159286,-0.03330082
ColonyPark,PA,US,0.011046689,0.09593898,0.0033409097,-0.01663554
Larimore,ND,US,-0.024340631,-0.020170834,-0.012812137,-0.0131787015
Browntown,PA,US,-0.010935843,0.06657328,0.03582593,-0.016753422
Parshall,ND,US,-0.030280385,-0.017237293,0.0019143943,-0.004188729
Colchester,IL,US,0.008793026,-0.031171506,0.0037506488,-0.03839126
VonOrmy,TX,US,-0.01620472,-0.01679999,0.061956234,0.029127616
Broadway,NC,US,0.055309847,0.012982658,-0.0018868683,0.012657871
SeeleyLake,MT,US,-0.037135296,-0.017885951,0.015704956,1.6130507e-06
Buckeystown,MD,US,0.02111748,0.0826113,3.653206e-05,-0.021972707
Higganum,CT,US,-0.019668065,0.066867575,-0.023626428,0.001338127
LimestoneCreek,FL,US,0.004720012,0.01887581,0.01710772,0.032647822
Salem,SD,US,-0.021687364,-0.018759625,-0.00024196506,-0.019717898
Crosby,ND,US,-0.02900249,-0.016562888,-0.0005051083,-0.0037003283
Roscoe,TX,US,-0.038664263,-0.030278103,0.06344875,0.011806153
Hansen,ID,US,-0.02624963,-0.017701961,-0.013008587,0.009232629
Clintwood,VA,US,0.033865727,0.0035551642,0.03444945,-0.0051014237
SchallCircle,FL,US,0.004612786,0.02061271,0.012277179,0.031351585
MillersFalls,MA,US,-0.020771693,0.064640924,0.0129267145,-0.0005933119
NewUnion,TN,US,0.04769429,-0.007098628,0.026962237,0.020768873
EnosburgFalls,VT,US,-0.01886479,0.022531733,0.0022434795,-0.011700255
KenwoodEstates,FL,US,0.0061070286,0.02517912,0.0089932745,0.0307105
Redkey,IN,US,0.023417464,-0.004885245,0.0022489592,-0.040492848
Olcott,NY,US,-0.0134168295,0.044068385,0.0069734887,-0.023279304
Basin,WY,US,-0.019507855,-0.021213207,-0.0032201256,0.005122735
Sistersville,WV,US,0.032283913,0.019283045,0.036098693,-0.04518344
Caraway,AR,US,0.0259015,-0.041986234,0.0162946,0.010173197
ManasotaKey,FL,US,0.012836626,0.017867561,0.026203176,0.0473574
Toughkenamon,PA,US,0.016456302,0.084208235,-0.010825272,-0.010245795
Grantsburg,WI,US,-0.023259733,-0.00873161,-0.013676724,-0.031251617
Fredonia,AZ,US,-0.023482142,0.007552433,-0.012305494,0.008663397
Erin,TN,US,0.042614754,-0.036916856,0.034372274,0.004088431
Bushyhead,OK,US,-0.004334475,-0.050598733,0.0311391,-0.011020745
Entiat,WA,US,-0.029817227,-0.015715025,-0.030383268,-0.02093346
FallingWater,TN,US,0.054890957,0.0030473971,0.017742617,0.02115967
Paulina,LA,US,0.027068501,0.004158845,0.02311202,0.048824344
Garrett,WA,US,-0.04159487,-0.008466126,-0.017003665,0.001516773
BradentonBeach,FL,US,0.021258298,0.01867358,0.018229557,0.05159156
Vardaman,MS,US,0.03425513,-0.025678607,0.036914073,0.03734795
Morningside,MD,US,0.026056722,0.07246256,-0.018981991,-0.023147104
Barrackville,WV,US,0.03359455,0.020523032,0.03631393,-0.038549375
Buhler,KS,US,-0.018014237,-0.041017313,0.023650749,-0.013434294
Benton,TN,US,0.04743714,-0.0006945635,0.026399503,0.02411869
Benwood,WV,US,0.0401262,0.023381248,0.030478777,-0.045599744
Hays,NC,US,0.039752282,0.0067814905,0.04651001,-0.004170311
Snyder,OK,US,-0.02637607,-0.040760875,0.03694635,0.005820957
Melville,RI,US,-0.019723754,0.05913746,-0.024023175,0.005101502
Boulder,MT,US,-0.033695817,-0.007382556,0.036072556,0.0069233743
DeGraff,OH,US,0.027391782,0.0030742188,0.0045672185,-0.041890994
ClaraCity,MN,US,-0.020547401,-0.017036919,-0.009458352,-0.02094405
Freeman,SD,US,-0.021243872,-0.020332286,-0.00035700202,-0.023700453
WalkerValley,NY,US,-0.004581417,0.06998955,0.025565179,-0.0061710356
ShellRock,IA,US,-0.011261327,-0.02483213,-0.016891763,-0.026551371
Florence,TX,US,-0.019131651,-0.023077143,0.07880349,0.034030885
RockHall,MD,US,0.020550812,0.076966375,-0.034909792,-0.005594724
Clio,AL,US,0.041901987,0.0037660752,0.002571333,0.059565216
Ravenna,MI,US,-0.0052366024,0.0059741857,-0.018739542,-0.028044138
Germantown,IL,US,0.026858753,-0.022143867,-0.0018940637,-0.035320517
MountHope,WV,US,0.03150115,0.009688609,0.034443755,-0.0146900825
Tiltonsville,OH,US,0.044483062,0.021212347,0.023394682,-0.043152217
Britton,SD,US,-0.024174433,-0.01245502,-0.0009899135,-0.007429843
Palestine,IL,US,0.03022568,-0.023106555,0.0041030357,-0.042019714
Ceredo,WV,US,0.0543035,-0.0038542554,0.030932495,-0.029644052
LongCreek,IL,US,0.01690947,-0.021296384,-0.0036218378,-0.039733123
Somerset,MD,US,0.03619792,0.10392435,-0.022418533,-0.023600442
Wyoming,IL,US,0.0069151665,-0.0323636,-0.0095776105,-0.037479445
Breckenridge,MI,US,-0.002424674,0.015818592,-0.018391816,-0.030247768
LochSheldrake,NY,US,-0.015425021,0.04384844,0.020349497,-0.0027740565
Stowell,TX,US,0.0075681033,-0.0023162675,0.04790523,0.052718345
Osborne,KS,US,-0.026776062,-0.039193645,0.016754994,-0.012121134
HewlettHarbor,NY,US,-0.0123343505,0.08079191,-0.038535945,0.01654143
Salix,PA,US,0.023243582,0.040503643,0.014103717,-0.038564403
Manawa,WI,US,-0.012361965,-0.0007149539,-0.013927233,-0.03315653
Hagaman,NY,US,-0.017770529,0.05874439,0.023715826,-0.014444857
WestBuechel,KY,US,0.055520628,-0.034167975,0.009594723,-0.047213554
Dike,IA,US,-0.010005113,-0.028308336,-0.01735805,-0.024298204
Stuart,VA,US,0.03894218,0.015012523,0.03591725,-0.0133175235
Markham,TX,US,-0.0063061463,-0.0146587035,0.07432568,0.048781853
Starbuck,MN,US,-0.01799535,-0.01759229,-0.011365349,-0.01881369
Middleburg,PA,US,0.004436951,0.08090201,0.028734397,-0.027727922
Enhaut,PA,US,0.010676855,0.09239875,0.014350456,-0.02558203
Goodwell,OK,US,-0.032421466,-0.028249945,0.028987437,0.0019429971
RíoCañasAbajo,Juana Díaz,PR,-0.0536397,-0.009009937,0.061409015,0.015407222
Woodsboro,MD,US,0.017323034,0.0770882,0.010563922,-0.021884324
Huntsville,TN,US,0.03423428,-0.012275923,0.040543165,0.0026282752
LakeWinnebago,MO,US,-0.001068347,-0.043612465,0.01311209,-0.038990963
Mayo,FL,US,0.032753345,0.0071528303,0.0026355733,0.05480717
Waymart,PA,US,-0.013426065,0.05257021,0.025294831,-0.01122011
Toluca,IL,US,0.0113310665,-0.02527401,-0.013663525,-0.037207924
NorthBend,NE,US,-0.021494133,-0.02768212,0.00027198344,-0.025883649
LakeMedinaShores,TX,US,-0.024786174,-0.018860081,0.07796528,0.03256233
CalvertonPark,MO,US,0.030421752,-0.048819765,-0.011482168,-0.04515318
Joanna,SC,US,0.06119943,-0.010054328,0.017595293,0.022664439
Clymer,PA,US,0.021591391,0.04846416,0.018578483,-0.046277586
Lumpkin,GA,US,0.050452292,0.0039155204,-0.0015965425,0.06215869
Westfield,WI,US,-0.007453518,-0.011333277,-0.026743729,-0.035322096
Heppner,OR,US,-0.034216385,-0.012080483,-0.009763831,0.0059521566
Geary,OK,US,-0.018773334,-0.04565581,0.034584414,0.0018487177
Eastport,ME,US,-0.03084763,0.010322314,0.020037547,-0.0014655282
Otterbein,IN,US,0.020070935,-0.015993683,0.0005609969,-0.035624254
Waldo,AR,US,0.003709596,-0.029607298,0.06291683,0.034901336
MountAiry,GA,US,0.04930118,-0.009897649,0.03483089,0.027003387
Chrisman,IL,US,0.022544459,-0.022364933,0.007585342,-0.038403355
Washburn,ND,US,-0.027411927,-0.018538691,-0.0006237271,-0.0028338952
Onarga,IL,US,0.015162096,-0.02067577,-0.009619697,-0.030545281
PointMacKenzie,AK,US,-0.035084937,0.0054082936,0.024003668,-0.006715799
Taft,FL,US,0.019297618,0.024557859,-0.017823331,0.041572418
Wallace,LA,US,0.028431363,0.006248621,0.019439992,0.051949184
Mabscott,WV,US,0.03150115,0.009688609,0.034443755,-0.0146900825
PalmBeachShores,FL,US,-0.0058998074,0.00814475,0.030697813,0.028160295
Roseland,LA,US,0.03129889,0.008805128,0.040317796,0.055756394
Craig,AK,US,-0.041809056,-0.012643049,0.029453093,-0.008039256
Fremont,NC,US,0.044433516,0.019042531,-0.0043568835,0.003800612
Mounds,OK,US,-0.004615229,-0.048627302,0.045375563,-0.004603431
Midtown,TN,US,0.048354037,-0.007976246,0.025277665,0.008399845
Hemlock,MI,US,-0.0015675861,0.017668271,-0.020662947,-0.030305473
NewBrockton,AL,US,0.033096835,0.011564759,0.0054759393,0.057658218
NorthCharleroi,PA,US,0.04857144,0.030442275,0.023992034,-0.0501146
DelRey,CA,US,0.01092554,0.0029230972,-0.15091775,0.020757908
Pinopolis,SC,US,0.027633093,0.008048855,-0.016212292,0.031463403
HarkersIsland,NC,US,0.011304867,0.0079777995,-0.008743272,0.0062004053
Galveston,IN,US,0.018319167,-0.0043036668,0.00069887366,-0.037006274
Smithville,OH,US,0.027016643,0.017316807,0.0048834626,-0.0500653
